Date,SP_Composite,Dividend,Earnings,CPI,Date_Fraction,Long_Rate_GS10,Real_Price,Real_Dividend,Real_Total_Return_Price,Real_Earnings,Year
1929.12,21.4,0.97,1.61,17.2,1929.9583333332798,3.315833333333333,380.8795639534883,17.264167151162788,8209.434850372794,28.654957848837206,1929.0
1930.01,21.71,0.9708,1.557,17.1,1930.041666666613,3.29,388.6566096491227,17.379448947368417,8408.276632106363,27.8737144736842,1930.0
1930.02,23.07,0.9717,1.503,17,1930.1249999999463,3.2941666666666665,415.43302499999993,17.497887749999997,9019.10915533892,27.065272499999992,1930.0
1930.03,23.94,0.9725,1.45,16.9,1930.2083333332796,3.2983333333333333,433.6504349112426,17.615916789940826,9446.482010968388,26.26537721893491,1930.0
1930.04,25.46,0.9733,1.397,17,1930.2916666666129,3.3024999999999998,458.4709499999999,17.52669975,10018.979274034042,25.156477499999994,1930.0
1930.05,23.94,0.9742,1.343,16.9,1930.374999999946,3.3066666666666666,433.6504349112426,17.64671068047337,9508.711995671265,24.327173520710055,1930.0
1930.06,21.52,0.975,1.29,16.8,1930.4583333332794,3.310833333333333,392.1347499999999,17.766328124999994,8630.855657100952,23.506218749999995,1930.0
1930.07,21.06,0.9758,1.237,16.6,1930.5416666666126,3.3150000000000004,388.37621385542155,17.995133403614453,8581.136524325515,22.81203117469879,1930.0
1930.08,20.79,0.9767,1.183,16.5,1930.6249999999459,3.319166666666667,385.7206499999999,18.120892681818177,8555.82704053638,21.94841409090909,1930.0
1930.09,20.78,0.9775,1.13,16.6,1930.7083333332791,3.3233333333333333,383.21261746987943,18.026483810240958,8533.516413910706,20.838799698795174,1930.0
1930.1,17.92,0.9783,1.077,16.5,1930.7916666666124,3.3275,332.4730181818182,18.150577772727267,7437.31073131081,19.981776818181814,1930.0
1930.11,16.62,0.9792,1.023,16.4,1930.8749999999457,3.3316666666666666,310.23408841463413,18.27805170731707,6973.9061037402,19.095636128048778,1930.0
1930.12,15.51,0.98,0.97,16.1,1930.958333333279,3.3358333333333325,294.90916304347815,18.633847826086953,6664.316123954704,18.443706521739124,1930.0
1931.01,15.98,0.9667,0.94,15.9,1931.0416666666122,3.34,307.6677641509433,18.61216693396226,6987.682807824653,18.0981037735849,1931.0
1931.02,17.2,0.9533,0.91,15.7,1931.1249999999454,3.3683333333333327,335.3753503184713,18.587983805732485,7652.15194814104,17.74369585987261,1931.0
1931.03,17.53,0.94,0.88,15.6,1931.2083333332787,3.3966666666666665,344.0009663461538,18.446144230769224,7884.033179997318,17.268730769230768,1931.0
1931.04,15.86,0.9267,0.85,15.5,1931.291666666612,3.425,313.23755806451607,18.30247446774193,7213.933448188325,16.78763709677419,1931.0
1931.05,14.33,0.9133,0.82,15.3,1931.3749999999452,3.453333333333333,286.7194166666666,18.27361083333333,6638.284972442274,16.406833333333328,1931.0
1931.06,13.87,0.9,0.79,15.1,1931.4583333332785,3.4816666666666665,281.19128642384095,18.24600993377483,6545.498141225627,16.01594205298013,1931.0
1931.07,14.33,0.8867,0.76,15.1,1931.5416666666117,3.51,290.517024834437,17.976374453642382,6797.45105483648,15.407741721854302,1931.0
1931.08,13.9,0.8733,0.73,15.1,1931.624999999945,3.5383333333333336,281.7994867549669,17.704711639072844,6628.00098832818,14.799541390728473,1931.0
1931.09,11.83,0.86,0.7,15,1931.7083333332782,3.566666666666667,241.43255499999995,17.551309999999997,5712.960682418369,14.285949999999996,1931.0
1931.1,10.25,0.8467,0.67,14.9,1931.7916666666115,3.595,210.59106543624156,17.395849278523485,5017.468724628427,13.765464765100669,1931.0
1931.11,10.39,0.8333,0.64,14.7,1931.8749999999447,3.6233333333333335,216.37175,17.3534725,5189.6520952359315,13.327999999999998,1931.0
1931.12,8.44,0.82,0.61,14.6,1931.958333333278,3.651666666666667,176.9668561643835,17.19346232876712,4278.89541894469,12.790258561643833,1931.0
1932.01,8.3,0.7933,0.5933,14.3,1932.0416666666113,3.68,177.68239510489508,16.982583618881115,4330.415091966884,12.70108012237762,1932.0
1932.02,8.23,0.7667,0.5767,14.1,1932.1249999999445,3.649166666666667,178.68293085106382,16.64595420212766,4388.607272630483,12.520831861702124,1932.0
1932.03,8.26,0.74,0.56,14,1932.2083333332778,3.6183333333333336,180.61522499999995,16.181024999999998,4469.184417963322,12.245099999999999,1932.0
1932.04,6.28,0.7133,0.5433,13.9,1932.291666666611,3.5875000000000004,138.30796402877695,15.709406169064746,3454.7169753998414,11.965400773381294,1932.0
1932.05,5.51,0.6867,0.5267,13.7,1932.3749999999443,3.5566666666666666,123.121352189781,15.344361624087588,3107.318974799483,11.76914994525547,1932.0
1932.06,4.77,0.66,0.51,13.6,1932.4583333332776,3.525833333333334,107.36971874999996,14.856187499999999,2741.026376263515,11.479781249999998,1932.0
1932.07,5.01,0.6333,0.4933,13.6,1932.5416666666108,3.495,112.77196874999997,14.255187187499997,2909.2662079848046,11.1038746875,1932.0
1932.08,7.53,0.6067,0.4767,13.5,1932.624999999944,3.464166666666667,170.75111666666666,13.75759661111111,4434.575676451693,10.809702166666666,1932.0
1932.09,8.26,0.58,0.46,13.4,1932.7083333332773,3.4333333333333336,188.70247388059695,13.2502947761194,4929.467149412429,10.508854477611939,1932.0
1932.1,7.12,0.5533,0.4433,13.3,1932.7916666666106,3.4025,163.8817894736842,12.73536434210526,4308.801191403304,10.203482763157892,1932.0
1932.11,7.05,0.5267,0.4267,13.2,1932.8749999999438,3.3716666666666666,163.49991477272724,12.214951079545452,4325.523981792186,9.895803352272726,1932.0
1932.12,6.82,0.5,0.41,13.1,1932.958333333277,3.3408333333333338,159.37324809160302,11.684255725190837,4242.10935116502,9.581089694656487,1932.0
1933.01,7.09,0.495,0.4125,12.9,1933.0416666666104,3.31,168.25147093023253,11.74675290697674,4504.480714127301,9.788960755813951,1933.0
1933.02,6.25,0.49,0.415,12.7,1933.1249999999436,3.2941666666666674,150.65329724409446,11.811218503937006,4059.688068952392,10.003378937007872,1933.0
1933.03,6.23,0.485,0.4175,12.6,1933.2083333332769,3.2783333333333333,151.36304166666665,11.783479166666664,4105.274714395448,10.143510416666665,1933.0
1933.04,6.89,0.48,0.42,12.6,1933.2916666666101,3.2624999999999997,167.39829166666664,11.661999999999997,4566.541536237633,10.204249999999998,1933.0
1933.05,8.87,0.475,0.4225,12.6,1933.3749999999434,3.2466666666666666,215.5040416666666,11.540520833333332,5905.077265927026,10.26498958333333,1933.0
1933.06,10.39,0.47,0.425,12.7,1933.4583333332766,3.2308333333333334,250.44604133858266,11.329127952755902,6888.40061449552,10.244424212598423,1933.0
1933.07,11.23,0.465,0.4275,13.1,1933.54166666661,3.215,262.4283835877862,10.86635782442748,7242.8754762166645,9.990038645038165,1933.0
1933.08,10.67,0.46,0.43,13.2,1933.6249999999432,3.1991666666666667,247.45306249999996,10.668079545454546,6854.101136526285,9.972335227272726,1933.0
1933.09,10.58,0.455,0.4325,13.2,1933.7083333332764,3.1833333333333336,245.36582954545452,10.552122159090908,6820.6443010816665,10.030313920454544,1933.0
1933.1,9.55,0.45,0.435,13.2,1933.7916666666097,3.1675000000000004,221.47860795454542,10.43616477272727,6180.805976996264,10.08829261363636,1933.0
1933.11,9.78,0.445,0.4375,13.2,1933.874999999943,3.151666666666667,226.81264772727266,10.320207386363636,6353.663596160948,10.14627130681818,1933.0
1933.12,9.97,0.44,0.44,13.2,1933.9583333332762,3.1358333333333333,231.2190284090909,10.204249999999998,6500.919603161272,10.204249999999998,1933.0
1934.01,10.54,0.4408,0.4442,13.2,1934.0416666666094,3.12,244.4381704545454,10.22280318181818,6896.538923177123,10.301654204545452,1934.0
1934.02,11.32,0.4417,0.4483,13.3,1934.1249999999427,3.0925,260.5536315789473,10.166655394736837,7375.121295340505,10.31856828947368,1934.0
1934.03,10.74,0.4425,0.4525,13.3,1934.208333333276,3.065,247.20371052631575,10.185069078947366,7021.268578597412,10.415240131578944,1934.0
1934.04,10.92,0.4433,0.4567,13.3,1934.2916666666092,3.0375000000000005,251.34678947368417,10.203482763157892,7163.0940634722,10.511911973684207,1934.0
1934.05,9.81,0.4442,0.4608,13.3,1934.3749999999425,3.0100000000000002,225.79780263157892,10.224198157894733,6459.258848709873,10.606282105263155,1934.0
1934.06,9.94,0.445,0.465,13.4,1934.4583333332757,2.9825,227.08263805970142,10.166174440298507,6520.2481370554215,10.623081156716415,1934.0
1934.07,9.47,0.4458,0.4692,13.4,1934.541666666609,2.955,216.34533022388058,10.18445070895522,6236.315601228015,10.719031567164176,1934.0
1934.08,9.1,0.4467,0.4733,13.4,1934.6249999999422,2.9275,207.8925559701492,10.205011511194026,6017.171997827945,10.812697444029848,1934.0
1934.09,8.88,0.4475,0.4775,13.6,1934.7083333332755,2.9000000000000004,199.88324999999998,10.0729453125,5809.64900901711,10.7482265625,1934.0
1934.1,8.95,0.4483,0.4817,13.5,1934.7916666666088,2.8724999999999996,202.9511944444444,10.165700611111108,5923.441817776699,10.92308272222222,1934.0
1934.11,9.2,0.4492,0.4858,13.5,1934.874999999942,2.8449999999999998,208.62022222222217,10.18610911111111,6113.6758542559855,11.016054777777775,1934.0
1934.12,9.26,0.45,0.49,13.4,1934.9583333332753,2.8175,211.54780970149247,10.280401119402983,6224.575494336127,11.194214552238805,1934.0
1935.01,9.26,0.45,0.57,13.6,1935.0416666666085,2.79,208.43681249999995,10.129218749999998,6157.8744348328355,12.830343749999997,1935.0
1935.02,8.98,0.45,0.65,13.7,1935.1249999999418,2.7783333333333333,200.65875547445253,10.055282846715327,5952.84170940888,14.524297445255474,1935.0
1935.03,8.41,0.45,0.73,13.7,1935.208333333275,2.7666666666666666,187.92206386861312,10.055282846715327,5599.84747664048,16.31190328467153,1935.0
1935.04,9.04,0.446667,0.756667,13.8,1935.2916666666083,2.755,200.53569565217384,9.908482032065214,6000.323317035207,16.785259205978257,1935.0
1935.05,9.75,0.443333,0.783333,13.8,1935.3749999999416,2.743333333333333,216.28573369565214,9.834523402717387,6496.109600204928,17.37679514184782,1935.0
1935.06,10.12,0.44,0.81,13.7,1935.4583333332748,2.731666666666667,226.13213868613133,9.83183211678832,6816.453032258455,18.09950912408759,1935.0
1935.07,10.65,0.44,0.793333,13.7,1935.541666666608,2.72,237.97502737226273,9.83183211678832,7198.138478728791,17.727083792518247,1935.0
1935.08,11.37,0.44,0.776667,13.7,1935.6249999999413,2.708333333333333,254.06347992700725,9.83183211678832,7709.555516184639,17.354680806021896,1935.0
1935.09,11.61,0.44,0.76,13.7,1935.7083333332746,2.6966666666666668,259.42629744525544,9.83183211678832,7897.152440207895,16.98225547445255,1935.0
1935.1,11.92,0.45,0.76,13.7,1935.7916666666079,2.685,266.35327007299264,10.055282846715327,8133.522851316615,16.98225547445255,1935.0
1935.11,13.04,0.46,0.76,13.8,1935.874999999941,2.6733333333333333,289.268304347826,10.204249999999998,8859.236974917892,16.85919565217391,1935.0
1935.12,13.04,0.47,0.76,13.8,1935.9583333332744,2.6616666666666666,289.268304347826,10.426081521739127,8885.846390678445,16.85919565217391,1935.0
1936.01,13.76,0.48,0.77,13.8,1936.0416666666076,2.65,305.2401739130434,10.647913043478257,9403.733143509398,17.08102717391304,1936.0
1936.02,14.55,0.49,0.78,13.8,1936.1249999999409,2.6525,322.7648641304347,10.869744565217388,9971.533648843633,17.30285869565217,1936.0
1936.03,14.86,0.5,0.79,13.7,1936.2083333332741,2.6550000000000002,332.0477846715328,11.172536496350363,10287.085028465404,17.652607664233575,1936.0
1936.04,14.88,0.516667,0.82,13.7,1936.2916666666074,2.6574999999999998,332.4946861313868,11.544961827919707,10330.736316976136,18.322959854014595,1936.0
1936.05,14.09,0.533333,0.85,13.7,1936.3749999999407,2.66,314.8420784671532,11.917364814416054,9813.119506420626,18.993312043795616,1936.0
1936.06,14.69,0.55,0.88,13.8,1936.458333333274,2.6625,325.8705054347825,12.200733695652172,10188.54754279293,19.521173913043473,1936.0
1936.07,15.56,0.57,0.9,13.9,1936.5416666666072,2.665,342.6866115107913,12.553429856115105,10747.021316723762,19.821205035971218,1936.0
1936.08,15.87,0.59,0.92,14,1936.6249999999404,2.6675000000000004,347.0173874999999,12.901087499999997,10916.555117540009,20.11695,1936.0
1936.09,16.05,0.61,0.94,14,1936.7083333332737,2.67,350.9533124999999,13.338412499999999,11075.339289329475,20.554274999999993,1936.0
1936.1,16.89,0.646667,0.966667,14,1936.791666666607,2.6725000000000003,369.32096249999995,14.140182288749997,11692.16938522072,21.137382288749997,1936.0
1936.11,17.36,0.683333,0.993333,14,1936.8749999999402,2.675,379.5980999999999,14.941930211249996,12056.948744383713,21.720467711249995,1936.0
1936.12,17.06,0.72,1.02,14,1936.9583333332735,2.6774999999999998,373.0382249999999,15.743699999999995,11890.262817042003,22.303574999999995,1936.0
1937.01,17.59,0.73,1.05,14.1,1937.0416666666067,2.68,381.8994840425531,15.849154255319146,12214.805741205195,22.79672872340425,1937.0
1937.02,18.11,0.74,1.08,14.1,1937.12499999994,2.67,393.1892925531914,16.066265957446806,12618.725317070326,23.44806382978723,1937.0
1937.03,18.09,0.75,1.11,14.2,1937.2083333332732,2.66,389.9891883802816,16.16870598591549,12559.265753048581,23.92968485915493,1937.0
1937.04,17.01,0.78,1.13,14.3,1937.2916666666065,2.6500000000000004,364.14187237762235,16.697863636363632,11771.686906620453,24.190494755244746,1937.0
1937.05,16.25,0.81,1.15,14.4,1937.3749999999397,2.64,345.45638020833326,17.219671875,11214.025923119336,24.44768229166666,1937.0
1937.06,15.64,0.84,1.17,14.4,1937.458333333273,2.63,332.4884791666666,17.857437499999996,10841.375215520295,24.87285937499999,1937.0
1937.07,16.57,0.816667,1.18667,14.5,1937.5416666666063,2.62,349.82983965517235,17.24167083051724,11453.670559452448,25.053263477586203,1937.0
1937.08,16.74,0.793333,1.20333,14.5,1937.6249999999395,2.6100000000000003,353.4189206896551,16.74903779017241,11616.877473389408,25.40499341896551,1937.0
1937.09,14.37,0.77,1.22,14.6,1937.7083333332728,2.6,301.30494349315063,16.145080479452055,9948.115461116226,25.580517123287667,1937.0
1937.1,12.28,0.78,1.19,14.6,1937.791666666606,2.59,257.48258219178075,16.354756849315066,8546.241152921348,24.951488013698626,1937.0
1937.11,11.2,0.79,1.16,14.5,1937.8749999999393,2.58,236.4571034482758,16.67867068965517,7894.505871319678,24.490199999999994,1937.0
1937.12,11.02,0.8,1.13,14.4,1937.9583333332725,2.57,234.2725729166666,17.00708333333333,7868.8891918017125,24.022505208333325,1937.0
1938.01,11.31,0.793333,1.07667,14.2,1938.0416666666058,2.56,243.82408626760562,17.10289070123239,8237.583067256934,23.21114756514084,1938.0
1938.02,11.04,0.786667,1.02333,14.1,1938.124999999939,2.5433333333333334,239.6913191489361,17.079461137765954,8146.043481796767,22.217691813829784,1938.0
1938.03,10.31,0.78,0.97,14.1,1938.2083333332723,2.5266666666666664,223.842164893617,16.934712765957446,7655.362420619699,21.059835106382973,1938.0
1938.04,9.89,0.766667,0.903333,14.2,1938.2916666666056,2.51,213.2113362676056,16.52801774947183,7338.894570009892,19.4743009125,1938.0
1938.05,9.98,0.753333,0.836667,14.1,1938.3749999999388,2.493333333333333,216.67747872340422,16.355740989893615,7505.116542833111,18.165019648404254,1938.0
1938.06,10.21,0.74,0.77,14.1,1938.458333333272,2.4766666666666666,221.6710478723404,16.066265957446806,7724.454451149044,16.717601063829786,1938.0
1938.07,12.24,0.713333,0.72,14.1,1938.5416666666054,2.46,265.7447234042553,15.487294181382977,9305.23978168277,15.632042553191486,1938.0
1938.08,12.31,0.686667,0.67,14.1,1938.6249999999386,2.4433333333333334,267.2645053191489,14.90834411648936,9401.958208301658,14.546484042553189,1938.0
1938.09,11.75,0.66,0.62,14.1,1938.7083333332719,2.4266666666666667,255.10624999999996,14.32937234042553,9016.256429650777,13.460925531914892,1938.0
1938.1,13.06,0.61,0.626667,14,1938.7916666666051,2.4099999999999997,285.573225,13.338412499999999,10132.340171978263,13.702857288749996,1938.0
1938.11,13.07,0.56,0.633333,14,1938.8749999999384,2.393333333333333,285.7918875,12.245099999999999,10176.303873592256,13.848617711249998,1938.0
1938.12,12.69,0.51,0.64,14,1938.9583333332716,2.3766666666666665,277.48271249999993,11.151787499999998,9913.52632521143,13.994399999999997,1938.0
1939.01,12.5,0.513333,0.663333,14,1939.041666666605,2.36,273.32812499999994,11.224667711249998,9798.515162797572,14.504605211249997,1939.0
1939.02,12.4,0.516667,0.686667,13.9,1939.1249999999382,2.3474999999999997,273.09215827338124,11.378847269244602,9824.049284993065,15.122852664928056,1939.0
1939.03,12.39,0.52,0.71,13.9,1939.2083333332714,2.335,272.8719226618704,11.45225179856115,9850.458019630141,15.636728417266182,1939.0
1939.04,10.83,0.523333,0.726667,13.8,1939.2916666666047,2.3225,240.2435380434782,11.609175576630433,8707.522944078466,16.119764640760867,1939.0
1939.05,11.23,0.526667,0.743333,13.8,1939.374999999938,2.31,249.11679891304343,11.683134205978257,9064.417951141913,16.489469054891302,1939.0
1939.06,11.43,0.53,0.76,13.8,1939.4583333332712,2.2975000000000003,253.553429347826,11.757070652173912,9261.499760260685,16.85919565217391,1939.0
1939.07,11.71,0.54,0.776667,13.8,1939.5416666666044,2.285,259.7647119565217,11.978902173913042,9524.840742070373,17.228922249456517,1939.0
1939.08,11.54,0.55,0.793333,13.8,1939.6249999999377,2.2725,255.99357608695644,12.200733695652172,9423.84435219217,17.598626663586952,1939.0
1939.09,12.77,0.56,0.81,14.1,1939.708333333271,2.26,277.2516436170212,12.158255319148937,10243.711976672135,17.586047872340426,1939.0
1939.1,12.9,0.58,0.84,14,1939.7916666666042,2.2475,282.07462499999997,12.682424999999997,10460.956824862942,18.367649999999998,1939.0
1939.11,12.67,0.6,0.87,14,1939.8749999999375,2.2350000000000003,277.04538749999995,13.119749999999996,10314.989985446251,19.023637499999996,1939.0
1939.12,12.37,0.62,0.9,14,1939.9583333332707,2.2225,270.48551249999997,13.557074999999998,10112.815096228745,19.679624999999994,1939.0
1940.01,12.3,0.623333,0.93,13.9,1940.041666666604,2.21,270.88980215827337,13.72801244298561,10170.702032098025,20.48191187050359,1940.0
1940.02,12.22,0.626667,0.96,14,1940.1249999999372,2.1883333333333335,267.20557499999995,13.702857288749996,10075.24918288285,20.991599999999995,1940.0
1940.03,12.15,0.63,0.99,14,1940.2083333332705,2.166666666666667,265.67493749999994,13.775737499999996,10060.820634544023,21.647587499999993,1940.0
1940.04,12.27,0.636667,1.00667,14,1940.2916666666038,2.145,268.2988874999999,13.921519788749999,10204.119497401885,22.012097887499998,1940.0
1940.05,10.58,0.643333,1.02333,14,1940.374999999937,2.1233333333333335,231.34492499999996,14.067280211249997,8843.246795699304,22.376389612499995,1940.0
1940.06,9.67,0.65,1.04,14.1,1940.4583333332703,2.1016666666666666,209.94701595744675,14.11226063829787,8070.257544824597,22.579617021276594,1940.0
1940.07,9.99,0.656667,1.05333,14,1940.5416666666035,2.08,218.44383749999997,14.358844788749996,8442.866648578765,23.032377112499997,1940.0
1940.08,10.2,0.663333,1.06667,14,1940.6249999999368,2.0583333333333336,223.03574999999995,14.504605211249997,8667.061310048735,23.324072887499995,1940.0
1940.09,10.63,0.67,1.08,14,1940.70833333327,2.0366666666666666,232.43823749999999,14.650387499999997,9079.879671466906,23.615549999999995,1940.0
1940.1,10.73,0.67,1.07,14,1940.7916666666033,2.015,234.62486249999998,14.650387499999997,9212.988600485745,23.396887499999995,1940.0
1940.11,10.98,0.67,1.06,14,1940.8749999999366,1.9933333333333334,240.091425,14.650387499999997,9475.583103155694,23.178224999999998,1940.0
1940.12,10.53,0.67,1.05,14.1,1940.9583333332698,1.9716666666666665,228.61862234042547,14.546484042553189,9070.63266885103,22.79672872340425,1940.0
1941.01,10.55,0.673333,1.05333,14.1,1941.041666666603,1.95,229.05284574468084,14.618847372872338,9136.195411390916,22.869026920212765,1941.0
1941.02,9.89,0.676667,1.05667,14.1,1941.1249999999363,1.9925,214.7234734042553,14.691232414361702,8613.474197190471,22.941542228723403,1941.0
1941.03,9.95,0.68,1.06,14.2,1941.2083333332696,2.035,214.50483274647883,14.659626760563379,8653.708600082544,22.85177112676056,1941.0
1941.04,9.64,0.683333,1.07,14.3,1941.2916666666029,2.0775,206.3684685314685,14.628463143881115,8374.64486320439,22.9060437062937,1941.0
1941.05,9.43,0.686667,1.08,14.4,1941.374999999936,2.12,200.4709947916666,14.597753614062498,8184.685297611117,22.959562499999997,1941.0
1941.06,9.76,0.69,1.09,14.7,1941.4583333332694,2.1625,203.25199999999998,14.369249999999996,8347.114289277086,22.69925,1941.0
1941.07,10.26,0.693333,1.12333,14.7,1941.5416666666026,2.205,213.66449999999998,14.438659724999997,8824.146525677272,23.393347249999994,1941.0
1941.08,10.21,0.696667,1.15667,14.9,1941.6249999999359,2.2474999999999996,209.76924664429527,14.313350808221474,8712.536840251707,23.76432855201342,1941.0
1941.09,10.24,0.7,1.19,15.1,1941.7083333332691,2.29,207.59904635761586,14.191341059602646,8671.518427861898,24.1252798013245,1941.0
1941.1,9.83,0.703333,1.18,15.3,1941.7916666666024,2.3325,196.6819166666666,14.07252110833333,8264.489033456995,23.609833333333327,1941.0
1941.11,9.37,0.706667,1.17,15.4,1941.8749999999357,2.3750000000000004,186.2606931818181,14.047415717045451,7875.78259275859,23.257738636363626,1941.0
1941.12,8.76,0.71,1.16,15.5,1941.958333333269,2.4175,173.01141290322576,14.022614516129028,7364.96523197535,22.910187096774187,1941.0
1942.01,8.93,0.703333,1.12,15.7,1942.0416666666022,2.46,174.12220222929935,13.713985538694265,7460.90019590876,21.8383949044586,1942.0
1942.02,8.65,0.696667,1.08,15.8,1942.1249999999354,2.4608333333333334,167.59511867088605,13.498033357120251,7229.421220183096,20.925170886075946,1942.0
1942.03,8.18,0.69,1.04,16,1942.2083333332687,2.461666666666667,156.50768437499997,13.201748437499996,6798.607264160985,19.8982875,1942.0
1942.04,7.84,0.68,1.02,16.1,1942.291666666602,2.4625,149.07078260869562,12.92960869565217,6522.3569515294585,19.394413043478256,1942.0
1942.05,7.93,0.67,1.0,16.3,1942.3749999999352,2.4633333333333334,148.931967791411,12.583154907975457,6562.163002709869,18.78082822085889,1942.0
1942.06,8.33,0.66,0.98,16.3,1942.4583333332685,2.4641666666666664,156.44429907975456,12.39534662576687,6938.680552045679,18.405211656441715,1942.0
1942.07,8.64,0.646667,0.966667,16.4,1942.5416666666017,2.465,161.2769268292683,12.070887319664633,7197.6336086715955,18.044106831859757,1942.0
1942.08,8.59,0.633333,0.953333,16.5,1942.624999999935,2.4658333333333338,159.3718318181818,11.750342300454545,7156.311593245909,17.687360482272723,1942.0
1942.09,8.68,0.62,0.94,16.5,1942.7083333332682,2.466666666666667,161.04161818181814,11.502972727272725,7274.333806172936,17.439990909090906,1942.0
1942.1,9.32,0.61,0.97,16.7,1942.7916666666015,2.4675000000000002,170.8448083832335,11.181902694610777,7759.240046587943,17.78105838323353,1942.0
1942.11,9.47,0.6,1.0,16.8,1942.8749999999347,2.4683333333333337,172.56115624999998,10.933124999999997,7878.57027620285,18.221874999999997,1942.0
1942.12,9.52,0.59,1.03,16.9,1942.958333333268,2.4691666666666667,172.4457869822485,10.687291420118342,7913.965089025591,18.657474852071005,1942.0
1943.01,10.09,0.59,1.04333,16.9,1943.0416666666013,2.47,182.77079733727808,10.687291420118342,8428.677629392012,18.898935181952663,1943.0
1943.02,10.69,0.59,1.05667,16.9,1943.1249999999345,2.470833333333333,193.6392292899408,10.687291420118342,8970.958755366275,19.140576652366864,1943.0
1943.03,11.07,0.59,1.07,17.2,1943.2083333332678,2.4716666666666667,197.02508284883717,10.500885174418602,9168.359888485227,19.043978197674416,1943.0
1943.04,11.44,0.59,1.08,17.4,1943.291666666601,2.4725,201.2700344827586,10.380185344827584,9406.146958659923,19.00101724137931,1943.0
1943.05,11.89,0.59,1.09,17.5,1943.3749999999343,2.4733333333333336,207.99176999999997,10.320869999999998,9760.474917145108,19.06737,1943.0
1943.06,12.1,0.59,1.1,17.5,1943.4583333332675,2.474166666666667,211.66529999999995,10.320869999999998,9973.224265283046,19.242299999999997,1943.0
1943.07,12.35,0.593333,1.09333,17.4,1943.5416666666008,2.475,217.28015086206895,10.43882459525862,10278.772199181854,19.23553905603448,1943.0
1943.08,11.74,0.596667,1.08667,17.3,1943.624999999934,2.475833333333333,207.74201445086703,10.558160522687858,9869.178469069939,19.228876903179188,1943.0
1943.09,11.99,0.6,1.08,17.4,1943.7083333332673,2.4766666666666666,210.94647844827583,10.55612068965517,10063.203321386338,19.00101724137931,1943.0
1943.1,11.88,0.603333,1.03333,17.4,1943.7916666666006,2.4775,209.0111896551724,10.614759940086206,10013.07845528453,18.179926987068963,1943.0
1943.11,11.33,0.606667,0.986667,17.4,1943.8749999999338,2.4783333333333335,199.33474568965516,10.673416784051723,9592.120868741,17.358959887499996,1943.0
1943.12,11.48,0.61,0.94,17.4,1943.958333333267,2.479166666666667,201.97377586206895,10.732056034482758,9762.148901203973,16.5379224137931,1943.0
1944.01,11.85,0.613333,0.936667,17.4,1944.0416666666003,2.48,208.48338362068964,10.790695284913792,10120.245512654088,16.47928316336207,1944.0
1944.02,11.77,0.616667,0.933333,17.4,1944.1249999999336,2.470833333333333,207.07590086206895,10.849352128879309,10095.810813268743,16.42062631939655,1944.0
1944.03,12.1,0.62,0.93,17.4,1944.2083333332669,2.461666666666667,212.88176724137926,10.907991379310344,10423.188422478392,16.361987068965515,1944.0
1944.04,11.89,0.623333,0.926667,17.5,1944.2916666666001,2.4525,207.99176999999997,10.903964168999998,10228.253034573037,16.210185830999997,1944.0
1944.05,12.1,0.626667,0.923333,17.5,1944.3749999999334,2.4433333333333334,211.66529999999995,10.962285830999997,10453.827090443101,16.151864168999996,1944.0
1944.06,12.67,0.63,0.92,17.6,1944.4583333332666,2.4341666666666666,220.37701278409082,10.957973011363633,10929.185129920364,16.002119318181816,1944.0
1944.07,13,0.633333,0.913333,17.7,1944.5416666666,2.425,224.83940677966098,10.953708924152542,11195.758257257972,15.796403839406775,1944.0
1944.08,12.81,0.636667,0.906667,17.7,1944.6249999999332,2.4158333333333335,221.55329237288132,11.011371584322033,11077.820058513265,15.68111310974576,1944.0
1944.09,12.6,0.64,0.9,17.7,1944.7083333332664,2.4066666666666667,217.92127118644063,11.069016949152541,10942.338002111985,15.56580508474576,1944.0
1944.1,12.91,0.64,0.91,17.7,1944.7916666665997,2.3975,223.2828262711864,11.069016949152541,11257.871029157013,15.738758474576269,1944.0
1944.11,12.82,0.64,0.92,17.7,1944.874999999933,2.3883333333333336,221.72624576271184,11.069016949152541,11225.896698839244,15.91171186440678,1944.0
1944.12,13.1,0.64,0.93,17.8,1944.9583333332662,2.3791666666666664,225.2960814606741,11.006831460674155,11453.07504970972,15.99430196629213,1944.0
1945.01,13.49,0.643333,0.94,17.8,1945.0416666665994,2.37,232.00336938202244,11.064152975140447,11840.915586373821,16.166283707865162,1945.0
1945.02,13.94,0.646667,0.95,17.8,1945.1249999999327,2.355,239.74254775280892,11.121491687780896,12283.206626192898,16.338265449438197,1945.0
1945.03,13.93,0.65,0.96,17.8,1945.208333333266,2.3400000000000003,239.57056601123588,11.17881320224719,12322.12400730171,16.51024719101123,1945.0
1945.04,14.28,0.65,0.973333,17.8,1945.2916666665992,2.325,245.58992696629204,11.17881320224719,12679.639569849049,16.739550447050558,1945.0
1945.05,14.82,0.65,0.986667,17.9,1945.3749999999325,2.31,253.45304748603348,11.116361731843575,13133.434603173939,16.874072739804465,1945.0
1945.06,15.09,0.65,1.0,18.1,1945.4583333332657,2.295,255.21900414364632,10.99352900552486,13272.414884315565,16.91312154696132,1945.0
1945.07,14.78,0.653333,0.996667,18.1,1945.541666666599,2.2800000000000002,249.9759364640883,11.049900439640881,13047.640879809052,16.856750112845297,1945.0
